# timestamps [seconds],pts
4505.770416,10611454
4505.806212,10613800
4505.837947,10615880
4505.870821,10618034
4505.905450,10620304
4505.938215,10622451
4505.973377,10624755
4506.006011,10626894
4506.038921,10629051
4506.073587,10631323
4506.106105,10633454
4506.138802,10635596
4506.173257,10637854
4506.206555,10640037
4506.241889,10642352
4506.273720,10644438
4506.306639,10646596
4506.341970,10648911
4506.374783,10651061
4506.406807,10653160
4506.441840,10655456
4506.474174,10657575
4506.509607,10659897
4506.542223,10662035
4506.576589,10664287
4506.609561,10666448
4506.643253,10668656
4506.677989,10670932
4506.711939,10673157
4506.743516,10675226
4506.777761,10677471
4506.811970,10679713
4506.844289,10681831
4506.878244,10684056
4506.911798,10686255
4506.945949,10688493
4506.978384,10690618
4507.012412,10692848
4507.046354,10695073
4507.079038,10697215
4507.113188,10699453
4507.146479,10701635
4507.179805,10703819
4507.213642,10706036
4507.247026,10708224
4507.279672,10710363
4507.313565,10712585
4507.347817,10714829
4507.379901,10716932
4507.413856,10719157
4507.448050,10721398
4507.482270,10723641
4507.514470,10725751
4507.548628,10727989
4507.581980,10730175
4507.616221,10732419
4507.650272,10734651
4507.683385,10736821
4507.716401,10738984
4507.750526,10741221
4507.783480,10743380
4507.819537,10745743
4507.851807,10747858
4507.884621,10750009
4507.919672,10752306
4507.953181,10754502
4507.985799,10756639
4508.019920,10758876
4508.054030,10761111
4508.086189,10763218
4508.120247,10765450
4508.153281,10767615
4508.186629,10769801
4508.220205,10772001
4508.254401,10774242
4508.287227,10776393
4508.321136,10778616
4508.354502,10780802
4508.388939,10783059
4508.422179,10785238
4508.454782,10787374
4508.489083,10789622
4508.523828,10791899
4508.557146,10794083
4508.590672,10796280
4508.625097,10798536
4508.658426,10800720
4508.692334,10802942
4508.725686,10805128
4508.759014,10807312
4508.795726,10809718
4508.825970,10811700
4508.859784,10813916
4508.893007,10816093
4508.927232,10818336
4508.961024,10820551
4508.995114,10822785
4509.027497,10824907
4509.061800,10827155
4509.096025,10829398
4509.127909,10831488
4509.163793,10833839
4509.195705,10835931
4509.228455,10838077
4509.262787,10840327
4509.295846,10842493
4509.328614,10844641
4509.362678,10846873
4509.397453,10849152
4509.429941,10851281
4509.463229,10853463
4509.496461,10855641
4509.529826,10857827
4509.564885,10860125
4509.596876,10862221
4509.630607,10864432
4509.665741,10866734
4509.697662,10868826
4509.732011,10871077
4509.766086,10873311
4509.801042,10875601
4509.833942,10877757
4509.866514,10879892
4509.899811,10882074
4509.934278,10884333
4509.968550,10886579
4510.001788,10888757
4510.036681,10891044
4510.070607,10893267
4510.103240,10895406
4510.136966,10897616
4510.171372,10899871
4510.206787,10902192
4510.239123,10904311
4510.273885,10906589
4510.306540,10908729
4510.339202,10910870
4510.373192,10913097
4510.406191,10915260
4510.440544,10917511
4510.474280,10919722
4510.507279,10921885
4510.541045,10924097
4510.575049,10926326
4510.608078,10928490
4510.641847,10930704
4510.675957,10932939
4510.709252,10935121
4510.742711,10937314
4510.778271,10939644
4510.812718,10941902
4510.845201,10944030
4510.880624,10946352
4510.912866,10948465
4510.946716,10950683
4510.983293,10953080
4511.015278,10955176
4511.047944,10957317
4511.082841,10959604
4511.114703,10961692
4511.148353,10963897
4511.184185,10966246
4511.215660,10968308
4511.250100,10970565
4511.286861,10972975
4511.316643,10974926
4511.350536,10977147
4511.383669,10979319
4511.416251,10981454
4511.451276,10983749
4511.487765,10986141
4511.517766,10988107
4511.551691,10990330
4511.585487,10992545
4511.619059,10994745
4511.652180,10996916
4511.685760,10999116
4511.719860,11001351
4511.752864,11003514
4511.785816,11005674
4511.822495,11008077
4511.853395,11010102
4511.886589,11012278
4511.921089,11014539
4511.954983,11016760
4511.988211,11018937
4512.021603,11021126
4512.055261,11023332
4512.088841,11025532
4512.122483,11027737
4512.155607,11029908
4512.189925,11032157
4512.222163,11034270
4512.257774,11036603
4512.293137,11038921
4512.326895,11041133
4512.359022,11043239
4512.392992,11045465
4512.426990,11047693
4512.459922,11049851
4512.494411,11052111
4512.528118,11054320
4512.561489,11056507
4512.594116,11058645
4512.627939,11060862
4512.660921,11063024
4512.695958,11065320
4512.730426,11067579
4512.761870,11069639
4512.799707,11072119
4512.830689,11074149
4512.863448,11076296
4512.898718,11078608
4512.931010,11080724
4512.963922,11082881
4512.998473,11085145
4513.031052,11087280
4513.065149,11089515
4513.100373,11091823
4513.132685,11093941
4513.166389,11096149
4513.198803,11098274
4513.234527,11100615
4513.267504,11102776
4513.301196,11104984
4513.335366,11107223
4513.369398,11109454
4513.402479,11111622
4513.436073,11113823
4513.476731,11116488
4513.519723,11119305
4513.551790,11121407
4513.580893,11123314
4513.613422,11125446
4513.645401,11127541
4513.677302,11129632
4513.713428,11132000
4513.745415,11134096
4513.781301,11136448
4513.813557,11138562
4513.845526,11140657
4513.881633,11143023
4513.913794,11145131
4513.945381,11147201
4513.981727,11149583
4514.013635,11151674
4514.049405,11154018
4514.081447,11156118
4514.113635,11158227
4514.149375,11160569
4514.181508,11162675
4514.213673,11164783
4514.249887,11167156
4514.281650,11169238
4514.317332,11171576
4514.349277,11173670
4514.381381,11175774
4514.417605,11178148
4514.449583,11180243
4514.481690,11182348
4514.517588,11184700
4514.549498,11186791
4514.585525,11189152
4514.617368,11191239
4514.649681,11193357
4514.685489,11195704
4514.717536,11197804
4514.753722,11200175
4514.785429,11202253
4514.817433,11204351
4514.853678,11206726
4514.885421,11208806
4514.917792,11210928
4514.953572,11213272
4514.985688,11215377
4515.021569,11217729
4515.053517,11219822
4515.085514,11221919
4515.121611,11224285
4515.153665,11226386
4515.185771,11228490
4515.221490,11230830
4515.253360,11232919
4515.289802,11235307
4515.321484,11237384
4515.353686,11239494
4515.389609,11241848
4515.421248,11243922
4515.453282,11246021
4515.489496,11248394
4515.521368,11250483
4515.557438,11252847
4515.589841,11254970
4515.621241,11257028
4515.657395,11259397
4515.689499,11261501
4515.721653,11263609
4515.757639,11265967
4515.789371,11268047
4515.825643,11270424
4515.857739,11272527
4515.889422,11274603
4515.925509,11276968
4515.957522,11279066
4515.989576,11281167
4516.026640,11283596
4516.057681,11285630
4516.093546,11287981
4516.125654,11290085
4516.158229,11292220
4516.193571,11294536
4516.226224,11296676
4516.261375,11298979
4516.293510,11301085
4516.325591,11303188
4516.361539,11305544
4516.393481,11307637
4516.425859,11309759
4516.461534,11312097
4516.493507,11314192
4516.529670,11316562
4516.561416,11318642
4516.593709,11320759
4516.630552,11323173
4516.661735,11325217
4516.693826,11327320
4516.729704,11329671
4516.761423,11331750
4516.797671,11334125
4516.829454,11336208
4516.861282,11338294
4516.897670,11340679
4516.929740,11342781
4516.961417,11344857
4516.997986,11347253
4517.029393,11349311
4517.065713,11351692
4517.097921,11353802
4517.129571,11355877
4517.165552,11358235
4517.197859,11360352
4517.229311,11362413
4517.265496,11364784
4517.297394,11366875
4517.333534,11369243
4517.365509,11371339
4517.397702,11373448
4517.433489,11375794
4517.465415,11377886
4517.497420,11379983
4517.533331,11382337
4517.565804,11384465
4517.601731,11386820
4517.633828,11388923
4517.665511,11390999
4517.701335,11393347
4517.733319,11395443
4517.769375,11397806
4517.801435,11399907
4517.833572,11402013
4517.869310,11404355
4517.901371,11406456
4517.933593,11408568
4517.969446,11410918
4518.001594,11413025
4518.037331,11415367
4518.069507,11417475
4518.101487,11419571
4518.137800,11421951
4518.169689,11424041
4518.201766,11426143
4518.237717,11428499
4518.269363,11430573
4518.305557,11432945
4518.337852,11435061
4518.369727,11437150
4518.405452,11439491
4518.437289,11441578
4518.469731,11443704
4518.505461,11446045
4518.537784,11448164
4518.573429,11450500
4518.605531,11452604
4518.637245,11454682
4518.673475,11457056
4518.705427,11459150
4518.737272,11461237
4518.773382,11463604
4518.807499,11465840
4518.841685,11468080
4518.873532,11470167
4518.905485,11472261
4518.941682,11474633
4518.973310,11476706
4519.005318,11478804
4519.041444,11481171
4519.073380,11483264
4519.109357,11485622
4519.141412,11487723
4519.173206,11489806
4519.209320,11492173
4519.241494,11494281
4519.273882,11496404
4519.309658,11498749
4519.341238,11500818
4519.377367,11503186
4519.409700,11505305
4519.441939,11507418
4519.477657,11509758
4519.509222,11511827
4519.545439,11514200
4519.577309,11516289
4519.609579,11518404
4519.645389,11520751
4519.677295,11522842
4519.709488,11524951
4519.745381,11527304
4519.777712,11529422
4519.814390,11531826
4519.845324,11533853
4519.877638,11535971
4519.913761,11538338
4519.945770,11540436
4519.978195,11542561
4520.013321,11544863
4520.046257,11547022
4520.081511,11549332
4520.113311,11551416
4520.146511,11553592
4520.181505,11555885
4520.213717,11557996
4520.246931,11560173
4520.281440,11562434
4520.314455,11564598
4520.349884,11566920
4520.381885,11569017
4520.415641,11571229
4520.449716,11573462
4520.481657,11575555
4520.514603,11577715
4520.549444,11579998
4520.582616,11582172
4520.617398,11584451
4520.649421,11586550
4520.682660,11588728
4520.717381,11591004
4520.750803,11593194
4520.783814,11595357
4520.822225,11597875
4520.850932,11599756
4520.885863,11602045
4520.918184,11604163
4520.951670,11606358
4520.985440,11608571
4521.019188,11610783
4521.053384,11613024
4521.085749,11615145
4521.120039,11617392
4521.153406,11619579
4521.187527,11621815
4521.219431,11623905
4521.253550,11626141
4521.287875,11628391
4521.321442,11630591
4521.353805,11632712
4521.388216,11634967
4521.421428,11637143
4521.454988,11639343
4521.487690,11641486
4521.521750,11643718
4521.556701,11646008
4521.589295,11648145
4521.623984,11650418
4521.655872,11652508
4521.689933,11654740
4521.723608,11656947
4521.757146,11659145
4521.793274,11661512
4521.825078,11663597
4521.857555,11665725
4521.892866,11668039
4521.924216,11670094
4521.957789,11672294
4521.991963,11674533
4522.024492,11676665
4522.058658,11678904
4522.093191,11681167
4522.125450,11683281
4522.160206,11685559
4522.193270,11687726
4522.231135,11690208
4522.260812,11692152
4522.293013,11694263
4522.327865,11696547
4522.360109,11698660
4522.393992,11700880
4522.427809,11703097
4522.460726,11705254
4522.494315,11707455
4522.528848,11709718
4522.561247,11711841
4522.595368,11714078
4522.628701,11716262
4522.662688,11718489
4522.697894,11720797
4522.729432,11722863
4522.762825,11725052
4522.799066,11727427
4522.830002,11729454
4522.863967,11731680
4522.897047,11733848
4522.931987,11736138
4522.964314,11738256
4522.998109,11740471
4523.032556,11742729
4523.064609,11744829
4523.098491,11747050
4523.132587,11749284
4523.165644,11751451
4523.199702,11753683
4523.233649,11755907
4523.266361,11758051
4523.300785,11760307
4523.334316,11762504
4523.367174,11764658
4523.401424,11766902
4523.433895,11769030
4523.467335,11771222
4523.501774,11773479
4523.534062,11775595
4523.567831,11777808
4523.601081,11779987
4523.634716,11782191
4523.669302,11784458
4523.702357,11786624
4523.735368,11788787
4523.770452,11791087
4523.805887,11793409
4523.836958,11795445
4523.870995,11797676
4523.903141,11799782
4523.937936,11802063
4523.971282,11804248
4524.004582,11806430
4524.037841,11808610
4524.070955,11810780
4524.105578,11813049
4524.139325,11815261
4524.172237,11817418
4524.205976,11819629
4524.239895,11821852
4524.272390,11823981
4524.307230,11826264
4524.340246,11828428
4524.373526,11830609
4524.406835,11832792
4524.440130,11834974
4524.474075,11837199
4524.507350,11839379
4524.540302,11841539
4524.576208,11843892
4524.607584,11845948
4524.641782,11848189
4524.676156,11850442
4524.708196,11852542
4524.742725,11854805
4524.776409,11857012
4524.813322,11859431
4524.842726,11861358
4524.876043,11863542
4524.910579,11865805
4524.943728,11867977
4524.976461,11870122
4525.011112,11872393
4525.044077,11874554
4525.078130,11876785
4525.112045,11879008
4525.144778,11881153
4525.179098,11883402
4525.213048,11885627
4525.245637,11887763
4525.279571,11889987
4525.313094,11892184
4525.346571,11894378
4525.380691,11896614
4525.412697,11898711
4525.446603,11900933
4525.481604,11903227
4525.513558,11905321
4525.547294,11907532
4525.580531,11909710
4525.614086,11911909
4525.648400,11914158
4525.680364,11916253
4525.714534,11918492
4525.749563,11920788
4525.781157,11922858
4525.817809,11925260
4525.848163,11927249
4525.881989,11929466
4525.916739,11931744
4525.948797,11933844
4525.983146,11936096
4526.016820,11938302
4526.050427,11940505
4526.083880,11942697
4526.118078,11944938
4526.151155,11947106
4526.185219,11949338
4526.217757,11951471
4526.252734,11953763
4526.285984,11955942
4526.318857,11958096
4526.353720,11960381
4526.386296,11962516
4526.419355,11964683
4526.453702,11966933
4526.486462,11969080
4526.519772,11971263
4526.553983,11973505
4526.586923,11975664
4526.621763,11977947
4526.653054,11979998
4526.687473,11982254
4526.721628,11984492
4526.754429,11986642
4526.792156,11989114
4526.822432,11991098
4526.856435,11993327
4526.890307,11995546
4526.923794,11997741
4526.956450,11999881
4526.989719,12002061
4527.023205,12004256
4527.057346,12006493
4527.091123,12008707
4527.123187,12010808
4527.158463,12013120
4527.190404,12015213
4527.224433,12017443
4527.258112,12019650
4527.291019,12021807
4527.324955,12024031
4527.358613,12026237
4527.392525,12028459
4527.425807,12030640
4527.458966,12032813
4527.492301,12034998
4527.525644,12037183
4527.559724,12039417
4527.593492,12041630
4527.628211,12043905
4527.661624,12046095
4527.694849,12048272
4527.727709,12050425
4527.761384,12052632
4527.798383,12055057
4527.828748,12057047
4527.862765,12059276
4527.895314,12061409
4527.929301,12063637
4527.962735,12065828
4527.996001,12068008
4528.029431,12070199
4528.063039,12072401
4528.096657,12074604
4528.130003,12076790
4528.164199,12079031
4528.197904,12081240
4528.230527,12083378
4528.264786,12085623
4528.299453,12087895
4528.332744,12090076
4528.364850,12092181
4528.398659,12094396
4528.431939,12096577
4528.466695,12098855
4528.500133,12101046
4528.532901,12103194
4528.568465,12105524
4528.599980,12107590
4528.634683,12109864
4528.668443,12112076
4528.700942,12114206
4528.735779,12116489
4528.768249,12118617
4528.805023,12121027
4528.836042,12123060
4528.868851,12125210
4528.901846,12127373
4528.936170,12129622
4528.968867,12131765
4529.003930,12134063
4529.037971,12136294
4529.069933,12138388
4529.103920,12140615
4529.136620,12142758
4529.169866,12144937
4529.204072,12147179
4529.237794,12149389
4529.272166,12151641
4529.304376,12153752
4529.337703,12155936
4529.372160,12158195
4529.405674,12160391
4529.439030,12162577
4529.473278,12164821
4529.506268,12166983
4529.539543,12169164
4529.573054,12171360
4529.606635,12173561
4529.641685,12175858
4529.673877,12177968
4529.708408,12180231
4529.740259,12182318
4529.773877,12184521
4529.811481,12186985
4529.840662,12188898
4529.875129,12191157
4529.908294,12193330
4529.942243,12195555
4529.977004,12197833
4530.008557,12199901
4530.043137,12202167
4530.077212,12204400
4530.110021,12206550
4530.144067,12208782
4530.176472,12210905
4530.210816,12213156
4530.244547,12215366
4530.277537,12217528
4530.312293,12219806
4530.344984,12221949
4530.377982,12224111
4530.412580,12226379
4530.444957,12228500
4530.478702,12230712
4530.512962,12232957
4530.546264,12235139
4530.580726,12237398
4530.612939,12239509
4530.647378,12241766
4530.682125,12244043
4530.713581,12246105
4530.747504,12248328
4530.782025,12250590
4530.816427,12252845
4530.849900,12255038
4530.881318,12257097
4530.914871,12259296
4530.948281,12261486
4530.982058,12263699
4531.014499,12265825
4531.049931,12268147
4531.082060,12270253
4531.116257,12272494
4531.148823,12274628
4531.182396,12276828
4531.217168,12279107
4531.249293,12281212
4531.282933,12283417
4531.316883,12285642
4531.350033,12287814
4531.386073,12290176
4531.417922,12292264
4531.450939,12294427
4531.485664,12296703
4531.519013,12298889
4531.552716,12301097
4531.586407,12303305
4531.620118,12305515
4531.653899,12307728
4531.687251,12309914
4531.720455,12312090
4531.753984,12314287
4531.790914,12316708
4531.821910,12318739
4531.855159,12320918
4531.887288,12323023
4531.921787,12325284
4531.954110,12327403
4531.987673,12329602
4532.022782,12331903
4532.054995,12334014
4532.088572,12336215
4532.122764,12338455
4532.155430,12340596
4532.188990,12342796
4532.223866,12345081
4532.255721,12347169
4532.290887,12349473
4532.323419,12351605
4532.356837,12353795
4532.391548,12356070
4532.423964,12358195
4532.457947,12360422
4532.491915,12362648
4532.525419,12364843
4532.558864,12367035
