world_index,world_timestamp,img_to_surf_trans,surf_to_img_trans,num_detected_markers,dist_img_to_surf_trans,surf_to_dist_img_trans
2254,38894.243888,"[[ 1.59091645e-03  1.01175046e-04 -5.12274906e-01]
 [ 1.34491113e-04 -2.52147230e-03  1.73602397e+00]
 [-6.29029734e-05 -1.26436764e-05  1.02633348e+00]]","[[ 6.37486751e+02  2.41890370e+01  2.77274124e+02]
 [ 6.14236483e+01 -3.97655598e+02  7.03285487e+02]
 [ 3.98276326e-02 -3.41630320e-03  1.00000000e+00]]",3,"[[ 1.91530294e-03 -1.39038710e-05 -6.28854372e-01]
 [ 2.50726469e-04 -3.17800064e-03  2.00116288e+00]
 [ 2.34233556e-05 -2.63876669e-04  1.16529344e+00]]","[[ 5.21956520e+02 -2.99410932e+01  3.33093477e+02]
 [ 4.03225270e+01 -3.69306485e+02  6.55971621e+02]
 [-1.36085814e-03 -8.30263356e-02  1.00000000e+00]]"
2255,38894.279902,"[[ 1.58965910e-03  1.01502852e-04 -5.12487104e-01]
 [ 1.35329174e-04 -2.52172828e-03  1.73523701e+00]
 [-6.39928789e-05 -1.31723866e-05  1.02701828e+00]]","[[ 6.38173257e+02  2.42377708e+01  2.77499723e+02]
 [ 6.21586159e+01 -3.97723657e+02  7.03006282e+02]
 [ 4.05614216e-02 -3.59090495e-03  1.00000000e+00]]",3,"[[ 1.91324529e-03 -1.31330941e-05 -6.28935903e-01]
 [ 2.51243959e-04 -3.17706246e-03  1.99976038e+00]
 [ 2.18312217e-05 -2.63797491e-04  1.16572066e+00]]","[[ 5.22786983e+02 -2.98296725e+01  3.33228804e+02]
 [ 4.10230205e+01 -3.69377128e+02  6.55788837e+02]
 [-5.07247313e-04 -8.30297900e-02  1.00000000e+00]]"
2256,38894.312210000004,"[[ 1.58785957e-03  1.01771532e-04 -5.12282721e-01]
 [ 1.35307471e-04 -2.51937005e-03  1.73286508e+00]
 [-6.59240876e-05 -1.09899237e-05  1.02602240e+00]]","[[ 6.39206121e+02  2.46102603e+01  2.77584572e+02]
 [ 6.30430821e+01 -3.97443362e+02  7.02725012e+02]
 [ 4.17455982e-02 -2.67583168e-03  1.00000000e+00]]",3,"[[ 1.91000006e-03 -1.23837409e-05 -6.28382726e-01]
 [ 2.50814345e-04 -3.17285272e-03  1.99651041e+00]
 [ 1.85854120e-05 -2.60260242e-04  1.16443073e+00]]","[[ 5.24175737e+02 -2.93811770e+01  3.33246792e+02]
 [ 4.20914903e+01 -3.69114362e+02  6.55590937e+02]
 [ 1.04146979e-03 -8.20312704e-02  1.00000000e+00]]"
2257,38894.34819,"[[ 1.58690195e-03  1.02311528e-04 -5.11956812e-01]
 [ 1.34646440e-04 -2.51773919e-03  1.73174088e+00]
 [-6.66879941e-05 -1.06758761e-05  1.02599479e+00]]","[[ 6.39706556e+02  2.48194094e+01  2.77312659e+02]
 [ 6.32630117e+01 -3.97590359e+02  7.02646265e+02]
 [ 4.22381630e-02 -2.52386155e-03  1.00000000e+00]]",3,"[[ 1.90977239e-03 -1.17271193e-05 -6.28358820e-01]
 [ 2.50391461e-04 -3.17153471e-03  1.99553195e+00]
 [ 1.85509479e-05 -2.60333453e-04  1.16446885e+00]]","[[ 5.24225931e+02 -2.92764247e+01  3.33048005e+02]
 [ 4.20474365e+01 -3.69266116e+02  6.55494742e+02]
 [ 1.04894728e-03 -8.20882563e-02  1.00000000e+00]]"
2258,38894.379912,"[[ 1.58758842e-03  1.02492507e-04 -5.11601003e-01]
 [ 1.34006787e-04 -2.51645217e-03  1.73174582e+00]
 [-6.57669390e-05 -1.06300006e-05  1.02568095e+00]]","[[ 6.39256782e+02  2.48667109e+01  2.76871272e+02]
 [ 6.26966326e+01 -3.97800542e+02  7.02913600e+02]
 [ 4.16390956e-02 -2.52828381e-03  1.00000000e+00]]",3,"[[ 1.91104161e-03 -1.18181339e-05 -6.28143465e-01]
 [ 2.50152655e-04 -3.17070548e-03  1.99563477e+00]
 [ 1.97636558e-05 -2.60304007e-04  1.16409196e+00]]","[[ 5.23664934e+02 -2.92691761e+01  3.32746298e+02]
 [ 4.15692351e+01 -3.69368750e+02  6.55649714e+02]
 [ 4.04697390e-04 -8.20980667e-02  1.00000000e+00]]"
2259,38894.412136,"[[ 1.58873449e-03  1.02187733e-04 -5.11116223e-01]
 [ 1.33411537e-04 -2.51804655e-03  1.73471721e+00]
 [-6.42930872e-05 -1.27282618e-05  1.02672955e+00]]","[[ 6.38560838e+02  2.45167169e+01  2.76459592e+02]
 [ 6.19081212e+01 -3.98177254e+02  7.03561303e+02]
 [ 4.07537021e-02 -3.40094323e-03  1.00000000e+00]]",3,"[[ 1.91463385e-03 -1.29281838e-05 -6.28203954e-01]
 [ 2.50402016e-04 -3.17534980e-03  2.00003808e+00]
 [ 2.32138080e-05 -2.64126106e-04  1.16557028e+00]]","[[ 5.22156823e+02 -2.97863737e+01  3.32536673e+02]
 [ 4.03911612e+01 -3.69663811e+02  6.56087066e+02]
 [-1.24650406e-03 -8.31750855e-02  1.00000000e+00]]"
2260,38894.448052,"[[ 1.58554911e-03  1.01915225e-04 -5.09424733e-01]
 [ 1.31891229e-04 -2.51415387e-03  1.73432546e+00]
 [-6.73258611e-05 -9.81941832e-06  1.02549924e+00]]","[[ 6.40347239e+02  2.48794494e+01  2.76021326e+02]
 [ 6.30086688e+01 -3.97944745e+02  7.04304646e+02]
 [ 4.26432671e-02 -2.17704264e-03  1.00000000e+00]]",3,"[[ 1.91190488e-03 -1.37294075e-05 -6.26328648e-01]
 [ 2.49319418e-04 -3.17354622e-03  2.00089785e+00]
 [ 1.98698355e-05 -2.61738688e-04  1.16525457e+00]]","[[ 5.23454299e+02 -2.96718106e+01  3.32309089e+02]
 [ 4.13520995e+01 -3.69436951e+02  6.56599530e+02]
 [ 3.62576065e-04 -8.24767146e-02  1.00000000e+00]]"
2261,38894.480159,"[[ 1.57602938e-03  1.00509519e-04 -5.05368259e-01]
 [ 1.29493564e-04 -2.49715213e-03  1.72438942e+00]
 [-7.68259092e-05 -3.56593430e-05  1.04631570e+00]]","[[ 6.46132450e+02  2.20694874e+01  2.75708795e+02]
 [ 6.78642819e+01 -4.07789778e+02  7.04839692e+02]
 [ 4.97552591e-02 -1.22773721e-02  1.00000000e+00]]",2,"[[ 1.91349996e-03 -2.23455770e-05 -6.21203283e-01]
 [ 2.49296981e-04 -3.18603234e-03  2.00972227e+00]
 [ 2.12600082e-05 -2.78058432e-04  1.17556213e+00]]","[[ 5.23166965e+02 -3.26715851e+01  3.32312379e+02]
 [ 4.11002139e+01 -3.71479437e+02  6.56793942e+02]
 [ 2.60068849e-04 -8.72760266e-02  1.00000000e+00]]"
2262,38894.511995,"[[ 1.57583277e-03  1.09827965e-04 -5.11480933e-01]
 [ 1.29308236e-04 -2.49231301e-03  1.72143922e+00]
 [-7.66641922e-05 -2.69688736e-05  1.04012947e+00]]","[[ 6.45894459e+02  2.54818981e+01  2.75443751e+02]
 [ 6.76033360e+01 -4.05883231e+02  7.04990247e+02]
 [ 4.93593965e-02 -8.64571644e-03  1.00000000e+00]]",2,"[[ 1.91349116e-03 -1.21467904e-05 -6.27588049e-01]
 [ 2.49192197e-04 -3.18150967e-03  2.00711755e+00]
 [ 2.14434697e-05 -2.68953754e-04  1.16954930e+00]]","[[ 5.22799365e+02 -3.00748625e+01  3.32150527e+02]
 [ 4.08237701e+01 -3.70002848e+02  6.56885280e+02]
 [-1.97448791e-04 -8.45357657e-02  1.00000000e+00]]"
2263,38894.548145,"[[ 1.58934833e-03  1.00837383e-04 -5.09497627e-01]
 [ 1.31652196e-04 -2.51985705e-03  1.73946348e+00]
 [-6.36160611e-05 -1.33288262e-05  1.02694209e+00]]","[[ 6.38235624e+02  2.40811808e+01  2.75858985e+02]
 [ 6.11857610e+01 -3.98127033e+02  7.04714942e+02]
 [ 4.03309704e-02 -3.67558814e-03  1.00000000e+00]]",3,"[[ 1.91704858e-03 -1.57304528e-05 -6.26581679e-01]
 [ 2.49684130e-04 -3.18183107e-03  2.00715597e+00]
 [ 2.46776117e-05 -2.66773711e-04  1.16704194e+00]]","[[ 5.21322118e+02 -3.04330369e+01  3.32237195e+02]
 [ 3.96765234e+01 -3.69556039e+02  6.56889157e+02]
 [-1.95394127e-03 -8.38331667e-02  1.00000000e+00]]"
2264,38894.579969,"[[ 1.58994401e-03  1.00927430e-04 -5.09845429e-01]
 [ 1.31640441e-04 -2.51991308e-03  1.73918431e+00]
 [-6.32032539e-05 -1.29149720e-05  1.02654023e+00]]","[[ 6.37923845e+02  2.41358434e+01  2.75942304e+02]
 [ 6.09622118e+01 -3.98008578e+02  7.04591555e+02]
 [ 4.00434262e-02 -3.52134842e-03  1.00000000e+00]]",3,"[[ 1.91700531e-03 -1.54817675e-05 -6.26799479e-01]
 [ 2.49434764e-04 -3.18034958e-03  2.00600845e+00]
 [ 2.45152042e-05 -2.65091482e-04  1.16596929e+00]]","[[ 5.21331686e+02 -3.02337001e+01  3.32272463e+02]
 [ 3.96619260e+01 -3.69371046e+02  6.56811050e+02]
 [-1.94388824e-03 -8.33434753e-02  1.00000000e+00]]"
2265,38894.616117,"[[ 1.57555902e-03  1.03607091e-04 -5.07030210e-01]
 [ 1.30072972e-04 -2.49583153e-03  1.72279570e+00]
 [-7.72145119e-05 -3.01442121e-05  1.04251100e+00]]","[[ 6.46255614e+02  2.35002678e+01  2.75474272e+02]
 [ 6.80791984e+01 -4.06352309e+02  7.04625869e+02]
 [ 4.98340118e-02 -1.00091111e-02  1.00000000e+00]]",2,"[[ 1.91404612e-03 -1.92025996e-05 -6.23110780e-01]
 [ 2.50277489e-04 -3.18550548e-03  2.00848558e+00]
 [ 2.18087342e-05 -2.72145778e-04  1.17144821e+00]]","[[ 5.22791451e+02 -3.15264704e+01  3.32133719e+02]
 [ 4.09337294e+01 -3.70263893e+02  6.56602598e+02]
 [-2.23209302e-04 -8.54311801e-02  1.00000000e+00]]"
2266,38894.648221,"[[ 1.57408588e-03  1.10090991e-04 -5.10692444e-01]
 [ 1.30540553e-04 -2.49136441e-03  1.71943882e+00]
 [-7.84314855e-05 -2.55643862e-05  1.03959326e+00]]","[[ 6.46863277e+02  2.57607971e+01  2.75159608e+02]
 [ 6.87417961e+01 -4.05578656e+02  7.04577098e+02]
 [ 5.04926221e-02 -8.02997878e-03  1.00000000e+00]]",2,"[[ 1.91206078e-03 -1.18745308e-05 -6.26829300e-01]
 [ 2.50953407e-04 -3.18130403e-03  2.00533880e+00]
 [ 2.00484803e-05 -2.67622491e-04  1.16904884e+00]]","[[ 5.23436807e+02 -2.98749189e+01  3.31906459e+02]
 [ 4.16411749e+01 -3.69721825e+02  6.56533245e+02]
 [ 5.56009666e-04 -8.41255947e-02  1.00000000e+00]]"
2267,38894.679924000004,"[[ 1.57803132e-03  9.98474774e-05 -5.05204393e-01]
 [ 1.32117803e-04 -2.49714906e-03  1.72301292e+00]
 [-7.50112279e-05 -4.35313807e-05  1.05134166e+00]]","[[ 6.45042837e+02  2.09879546e+01  2.75567848e+02]
 [ 6.78203825e+01 -4.10027298e+02  7.04571612e+02]
 [ 4.88307200e-02 -1.54799555e-02  1.00000000e+00]]",2,"[[ 1.91612785e-03 -2.30948357e-05 -6.21329922e-01]
 [ 2.52487402e-04 -3.18555862e-03  2.00768179e+00]
 [ 2.40337687e-05 -2.87894567e-04  1.18104038e+00]]","[[ 5.22174010e+02 -3.38061404e+01  3.32176880e+02]
 [ 4.09874215e+01 -3.73551576e+02  6.56573154e+02]
 [-6.34824526e-04 -9.03703055e-02  1.00000000e+00]]"
2268,38894.715918,"[[ 1.58698417e-03  1.02714297e-04 -5.10332939e-01]
 [ 1.35116659e-04 -2.51446764e-03  1.73428116e+00]
 [-6.58516385e-05 -9.44133859e-06  1.02482521e+00]]","[[ 6.39441769e+02  2.50845355e+01  2.75973462e+02]
 [ 6.31012392e+01 -3.97766305e+02  7.04550636e+02]
 [ 4.16695921e-02 -2.05263160e-03  1.00000000e+00]]",3,"[[ 1.91291128e-03 -1.32075134e-05 -6.26975037e-01]
 [ 2.53044666e-04 -3.17463040e-03  2.00097153e+00]
 [ 2.06395474e-05 -2.61430176e-04  1.16484561e+00]]","[[ 5.23085775e+02 -2.95405809e+01  3.32294325e+02]
 [ 4.17598073e+01 -3.69257333e+02  6.56787271e+02]
 [ 1.03893705e-04 -8.23502315e-02  1.00000000e+00]]"
2269,38894.748769,"[[ 1.58509176e-03  1.03542488e-04 -5.10792769e-01]
 [ 1.35551785e-04 -2.51494118e-03  1.73483187e+00]
 [-6.73079065e-05 -9.66904064e-06  1.02540523e+00]]","[[ 6.40443203e+02  2.53056995e+01  2.76215311e+02]
 [ 6.39336934e+01 -3.97700711e+02  7.04697731e+02]
 [ 4.26417456e-02 -2.08903819e-03  1.00000000e+00]]",3,"[[ 1.91032707e-03 -1.22984079e-05 -6.27103444e-01]
 [ 2.53254711e-04 -3.17656783e-03  2.00256811e+00]
 [ 1.85758002e-05 -2.62986159e-04  1.16658643e+00]]","[[ 5.24155763e+02 -2.95567501e+01  3.32499401e+02]
 [ 4.25782379e+01 -3.69356670e+02  6.56927620e+02]
 [ 1.25226429e-03 -8.27942527e-02  1.00000000e+00]]"
2270,38894.779813,"[[ 1.58695897e-03  1.04436096e-04 -5.12182920e-01]
 [ 1.36919782e-04 -2.51720182e-03  1.73501825e+00]
 [-6.56298871e-05 -1.01717971e-05  1.02530381e+00]]","[[ 6.39374234e+02  2.54100831e+01  2.76395740e+02]
 [ 6.34207329e+01 -3.97481269e+02  7.04298832e+02]
 [ 4.15556456e-02 -2.31681374e-03  1.00000000e+00]]",3,"[[ 1.91214287e-03 -1.11752335e-05 -6.28611122e-01]
 [ 2.54580759e-04 -3.17835236e-03  2.00238992e+00]
 [ 2.05479165e-05 -2.63478793e-04  1.16617897e+00]]","[[ 5.23315208e+02 -2.94105733e+01  3.32584625e+02]
 [ 4.21000551e+01 -3.69211226e+02  6.56648266e+02]
 [ 2.91065530e-04 -8.28989413e-02  1.00000000e+00]]"
2271,38894.816134,"[[ 1.58589561e-03  1.05246852e-04 -5.12464768e-01]
 [ 1.37791966e-04 -2.51621666e-03  1.73290834e+00]
 [-6.67594146e-05 -9.37629112e-06  1.02505363e+00]]","[[ 6.39958781e+02  2.57377529e+01  2.76429597e+02]
 [ 6.41534889e+01 -3.97361409e+02  7.03833716e+02]
 [ 4.22658817e-02 -1.95847210e-03  1.00000000e+00]]",3,"[[ 1.91021107e-03 -9.80746704e-06 -6.28807124e-01]
 [ 2.55311100e-04 -3.17591130e-03  1.99945057e+00]
 [ 1.88525112e-05 -2.61887052e-04  1.16560738e+00]]","[[ 5.24101774e+02 -2.90408215e+01  3.32551616e+02]
 [ 4.28580328e+01 -3.69121499e+02  6.56301291e+02]
 [ 1.15247153e-03 -8.24640019e-02  1.00000000e+00]]"
2272,38894.848021,"[[ 1.58833264e-03  1.04969031e-04 -5.13382244e-01]
 [ 1.38852179e-04 -2.51859855e-03  1.73326597e+00]
 [-6.43795289e-05 -1.16683340e-05  1.02602389e+00]]","[[ 6.38593148e+02  2.53329386e+01  2.76732020e+02]
 [ 6.32766682e+01 -3.97667948e+02  7.03443117e+02]
 [ 4.07891667e-02 -2.93287500e-03  1.00000000e+00]]",3,"[[ 1.91251897e-03 -9.87393451e-06 -6.29867190e-01]
 [ 2.56102689e-04 -3.17716404e-03  1.99913181e+00]
 [ 2.15295760e-05 -2.64107571e-04  1.16610144e+00]]","[[ 5.23046449e+02 -2.92839757e+01  3.32726047e+02]
 [ 4.20821930e+01 -3.69411335e+02  6.56039102e+02]
 [-1.25840227e-04 -8.31264377e-02  1.00000000e+00]]"
2273,38894.884117,"[[ 1.58852631e-03  1.05260688e-04 -5.13897098e-01]
 [ 1.39016812e-04 -2.51419473e-03  1.73029717e+00]
 [-6.43268766e-05 -8.14208931e-06  1.02353948e+00]]","[[ 6.38465994e+02  2.58336880e+01  2.76888064e+02]
 [ 6.32640558e+01 -3.97371334e+02  7.03521188e+02]
 [ 4.06292339e-02 -1.53744186e-03  1.00000000e+00]]",3,"[[ 1.91183011e-03 -9.48662435e-06 -6.30106378e-01]
 [ 2.55876840e-04 -3.17168279e-03  1.99582604e+00]
 [ 2.05529172e-05 -2.59855464e-04  1.16365452e+00]]","[[ 5.23340088e+02 -2.88347369e+01  3.32838519e+02]
 [ 4.23560232e+01 -3.69172206e+02  6.56115963e+02]
 [ 2.15079809e-04 -8.19304835e-02  1.00000000e+00]]"
2274,38894.916184,"[[ 1.58732120e-03  1.05967546e-04 -5.13844628e-01]
 [ 1.38600965e-04 -2.51589538e-03  1.73222257e+00]
 [-6.49755233e-05 -1.11273161e-05  1.02581200e+00]]","[[ 6.39076667e+02  2.56934592e+01  2.76736206e+02]
 [ 6.35520307e+01 -3.97908626e+02  7.03756798e+02]
 [ 4.11688538e-02 -2.68880564e-03  1.00000000e+00]]",3,"[[ 1.91115328e-03 -8.81310203e-06 -6.30182190e-01]
 [ 2.55682777e-04 -3.17474682e-03  1.99843829e+00]
 [ 2.04386214e-05 -2.63929701e-04  1.16641034e+00]]","[[ 5.23581031e+02 -2.91176276e+01  3.32765589e+02]
 [ 4.24366543e+01 -3.69662739e+02  6.56279331e+02]
 [ 4.27824599e-04 -8.31352819e-02  1.00000000e+00]]"
2275,38894.94789,"[[ 1.58676518e-03  1.06078732e-04 -5.13467501e-01]
 [ 1.38616695e-04 -2.51423987e-03  1.73106328e+00]
 [-6.57499667e-05 -8.91479007e-06  1.02445672e+00]]","[[ 6.39401085e+02  2.59965257e+01  2.76546624e+02]
 [ 6.38887556e+01 -3.97534286e+02  7.03750378e+02]
 [ 4.15929284e-02 -1.79086532e-03  1.00000000e+00]]",3,"[[ 1.91062043e-03 -8.72848417e-06 -6.29785507e-01]
 [ 2.55919367e-04 -3.17313666e-03  1.99725217e+00]
 [ 1.95164537e-05 -2.61349553e-04  1.16501951e+00]]","[[ 5.23855117e+02 -2.88367545e+01  3.32621582e+02]
 [ 4.27646138e+01 -3.69314182e+02  6.56251745e+02]
 [ 8.17770485e-04 -8.23654065e-02  1.00000000e+00]]"
2276,38894.984239,"[[ 1.58607337e-03  1.05899339e-04 -5.12767458e-01]
 [ 1.37994748e-04 -2.51437211e-03  1.73152223e+00]
 [-6.61401763e-05 -9.54053584e-06  1.02498937e+00]]","[[ 6.39756668e+02  2.58966230e+01  2.76301227e+02]
 [ 6.39501411e+01 -3.97690732e+02  7.03814020e+02]
 [ 4.18772511e-02 -2.03063127e-03  1.00000000e+00]]",3,"[[ 1.91070674e-03 -9.00932559e-06 -6.29314523e-01]
 [ 2.55560226e-04 -3.17378672e-03  1.99789609e+00]
 [ 1.98397950e-05 -2.62171441e-04  1.16545920e+00]]","[[ 5.23786541e+02 -2.89495160e+01  3.32456600e+02]
 [ 4.25952764e+01 -3.69413236e+02  6.56269297e+02]
 [ 6.65357814e-04 -8.26071373e-02  1.00000000e+00]]"
2277,38895.016033,"[[ 1.58320673e-03  1.05279131e-04 -5.11171257e-01]
 [ 1.37324522e-04 -2.51338333e-03  1.73145273e+00]
 [-6.88984232e-05 -9.68198608e-06  1.02583587e+00]]","[[ 6.41404890e+02  2.58033691e+01  2.76058227e+02]
 [ 6.51449044e+01 -3.97853157e+02  7.03976298e+02]
 [ 4.36936542e-02 -2.02195824e-03  1.00000000e+00]]",3,"[[ 1.90752956e-03 -9.55683313e-06 -6.27586235e-01]
 [ 2.55037854e-04 -3.17264942e-03  1.99768326e+00]
 [ 1.65686663e-05 -2.61720462e-04  1.16627970e+00]]","[[ 5.25228497e+02 -2.89938885e+01  3.32293173e+02]
 [ 4.36973585e+01 -3.69471317e+02  6.56369590e+02]
 [ 2.34434090e-03 -8.24997760e-02  1.00000000e+00]]"
2278,38895.048188,"[[ 1.58579624e-03  1.06014182e-04 -5.11633853e-01]
 [ 1.36394715e-04 -2.51685757e-03  1.73475069e+00]
 [-6.58974881e-05 -1.34115740e-05  1.02760288e+00]]","[[ 6.39857002e+02  2.54834598e+01  2.75558838e+02]
 [ 6.35285697e+01 -3.98397320e+02  7.04185839e+02]
 [ 4.18614898e-02 -3.56542322e-03  1.00000000e+00]]",3,"[[ 1.91204501e-03 -9.33862355e-06 -6.28597509e-01]
 [ 2.54858656e-04 -3.17844488e-03  2.00194030e+00]
 [ 2.14106245e-05 -2.67219527e-04  1.16831325e+00]]","[[ 5.23207912e+02 -2.94461645e+01  3.31962900e+02]
 [ 4.19578707e+01 -3.69933301e+02  6.56466918e+02]
 [ 8.34897487e-06 -8.40724363e-02  1.00000000e+00]]"
2279,38895.083937,"[[ 1.58409677e-03  1.07217943e-04 -5.10079238e-01]
 [ 1.35322399e-04 -2.51307484e-03  1.73272054e+00]
 [-6.74132243e-05 -1.03526170e-05  1.02578457e+00]]","[[ 6.40710571e+02  2.62051891e+01  2.74333324e+02]
 [ 6.39775477e+01 -3.98090545e+02  7.04254386e+02]
 [ 4.27523496e-02 -2.29551381e-03  1.00000000e+00]]",3,"[[ 1.91255926e-03 -8.32306857e-06 -6.27747800e-01]
 [ 2.55145143e-04 -3.17560927e-03  1.99991786e+00]
 [ 2.15507215e-05 -2.63637887e-04  1.16591037e+00]]","[[ 5.22978653e+02 -2.88568625e+01  3.31080384e+02]
 [ 4.18974155e+01 -3.69502040e+02  6.56375275e+02]
 [-1.92828888e-04 -8.30191183e-02  1.00000000e+00]]"
2280,38895.115886,"[[ 1.58168567e-03  1.07663630e-04 -5.07382666e-01]
 [ 1.34492691e-04 -2.50791911e-03  1.72991147e+00]
 [-6.95874721e-05 -7.26592846e-06  1.02410427e+00]]","[[ 6.41964390e+02  2.67687256e+01  2.72837528e+02]
 [ 6.48330728e+01 -3.97994510e+02  7.04411126e+02]
 [ 4.40812060e-02 -1.00481144e-03  1.00000000e+00]]",3,"[[ 1.91279113e-03 -8.17621193e-06 -6.25877798e-01]
 [ 2.56054215e-04 -3.17166302e-03  1.99711013e+00]
 [ 2.12504399e-05 -2.60012955e-04  1.16363759e+00]]","[[ 5.22931987e+02 -2.84024469e+01  3.30011971e+02]
 [ 4.21319383e+01 -3.69205355e+02  6.56315340e+02]
 [-1.35510385e-04 -8.19796573e-02  1.00000000e+00]]"
2281,38895.151951,"[[ 1.57791120e-03  1.08704248e-04 -5.04349027e-01]
 [ 1.34824916e-04 -2.50598933e-03  1.73002232e+00]
 [-7.31776620e-05 -8.53787428e-06  1.02585471e+00]]","[[ 6.44012221e+02  2.70122980e+01  2.71066709e+02]
 [ 6.67466517e+01 -3.98550393e+02  7.04938700e+02]
 [ 4.64950669e-02 -1.39013481e-03  1.00000000e+00]]",3,"[[ 1.91220953e-03 -7.58842334e-06 -6.23746247e-01]
 [ 2.58850471e-04 -3.17261886e-03  1.99777589e+00]
 [ 1.98484477e-05 -2.61578399e-04  1.16520513e+00]]","[[ 5.23381493e+02 -2.83607201e+01  3.28796704e+02]
 [ 4.31940709e+01 -3.69429502e+02  6.56519160e+02]
 [ 7.81257893e-04 -8.24505995e-02  1.00000000e+00]]"
2282,38895.184031,"[[ 1.57729042e-03  1.10394948e-04 -5.02783541e-01]
 [ 1.35392778e-04 -2.50301842e-03  1.73082363e+00]
 [-7.30779770e-05 -8.67084458e-06  1.02580547e+00]]","[[ 6.44119359e+02  2.74756513e+01  2.69346493e+02]
 [ 6.69634581e+01 -3.99010146e+02  7.06064003e+02]
 [ 4.64528323e-02 -1.41536577e-03  1.00000000e+00]]",3,"[[ 1.91580162e-03 -7.13487552e-06 -6.23125360e-01]
 [ 2.62113258e-04 -3.17551629e-03  2.00093770e+00]
 [ 2.28013276e-05 -2.64401184e-04  1.16628271e+00]]","[[ 5.21968025e+02 -2.84581332e+01  3.27703105e+02]
 [ 4.27627660e+01 -3.69722519e+02  6.57163381e+02]
 [-5.10200459e-04 -8.32612777e-02  1.00000000e+00]]"
2283,38895.216015,"[[ 1.55468208e-03  1.11234823e-04 -4.95647169e-01]
 [ 3.43033343e-05 -2.47163198e-03  1.74293503e+00]
 [-1.89007352e-04  1.19676010e-05  1.04218700e+00]]","[[ 6.75111677e+02  3.16812175e+01  2.68089015e+02]
 [ 9.49397739e+01 -3.96885786e+02  7.08896547e+02]
 [ 1.21345659e-01  1.03030969e-02  1.00000000e+00]]",2,"[[ 1.92405184e-03 -6.78638152e-06 -6.25355493e-01]
 [ 2.38389348e-04 -3.16828067e-03  2.00769223e+00]
 [-1.00544002e-04 -2.63334866e-04  1.20626960e+00]]","[[ 5.40356619e+02 -2.83647978e+01  3.27342049e+02]
 [ 8.03081164e+01 -3.70517150e+02  6.58315125e+02]
 [ 6.25710402e-02 -8.32500413e-02  1.00000000e+00]]"
2284,38895.252159,"[[ 1.57580350e-03  1.12320043e-04 -5.02884628e-01]
 [ 1.40943287e-04 -2.49950775e-03  1.73425158e+00]
 [-7.41543322e-05 -7.80064097e-06  1.02544794e+00]]","[[ 6.44720105e+02  2.81334526e+01  2.68594176e+02]
 [ 6.90676096e+01 -3.99187737e+02  7.08982846e+02]
 [ 4.71477473e-02 -1.00219892e-03  1.00000000e+00]]",3,"[[ 1.91664141e-03 -7.63712498e-06 -6.22726405e-01]
 [ 2.70457181e-04 -3.18329139e-03  2.01009157e+00]
 [ 2.16598741e-05 -2.69267300e-04  1.17042779e+00]]","[[ 5.22130822e+02 -2.89578379e+01  3.27532001e+02]
 [ 4.47622549e+01 -3.70014491e+02  6.59278306e+02]
 [ 6.35428908e-04 -8.45892255e-02  1.00000000e+00]]"
2285,38895.284042,"[[ 1.55796835e-03  1.13825713e-04 -5.01743605e-01]
 [ 5.05793280e-05 -2.46830822e-03  1.74290167e+00]
 [-1.76330706e-04  1.78013232e-05  1.03495108e+00]]","[[ 6.71358240e+02  3.29072353e+01  2.70056850e+02]
 [ 9.33902584e+01 -3.95696754e+02  7.11645711e+02]
 [ 1.12776927e-01  1.24126464e-02  1.00000000e+00]]",2,"[[ 1.92681833e-03 -6.37933298e-06 -6.29993099e-01]
 [ 2.61457482e-04 -3.17855282e-03  2.01360260e+00]
 [-8.67780724e-05 -2.68206619e-04  1.20573235e+00]]","[[ 5.37729225e+02 -2.88527046e+01  3.29147327e+02]
 [ 8.00258417e+01 -3.70508266e+02  6.60571257e+02]
 [ 5.65022294e-02 -8.44935040e-02  1.00000000e+00]]"
2286,38895.315855,"[[ 1.58109315e-03  1.18483512e-04 -5.14438322e-01]
 [ 1.52287716e-04 -2.51782390e-03  1.74677865e+00]
 [-6.86299448e-05 -1.79044338e-05  1.03139356e+00]]","[[ 6.41565243e+02  2.82554638e+01  2.72146073e+02]
 [ 6.92555191e+01 -3.98959812e+02  7.10225664e+02]
 [ 4.38926225e-02 -5.04557993e-03  1.00000000e+00]]",4,"[[ 1.92101100e-03 -1.40990019e-06 -6.33757580e-01]
 [ 2.77585220e-04 -3.18276073e-03  2.01161633e+00]
 [ 2.54441858e-05 -2.60030406e-04  1.16343460e+00]]","[[ 5.20116869e+02 -2.72234216e+01  3.30393377e+02]
 [ 4.44521500e+01 -3.68203572e+02  6.60850384e+02]
 [-1.43973682e-03 -8.16990025e-02  1.00000000e+00]]"
